Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
20055288,578.5,C27H30O14,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)CO)O)O)O)O)O,"8-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",32,71,C27H30O15,170853140.0
19904560,268.3,C18H20O2,CC1(CC(C2=C1C=CC=C2O)(C)C3=CC=C(C=C3)O)C,"3-(4-hydroxyphenyl)-1,1,3-trimethyl-2H-inden-4-ol",1,6,C18H20O3,130401.0
19890098,228.24,C14H12O3,CC1=C(C=CC(=C1)C(=O)C2=CC=C(C=C2)O)O,(4-hydroxy-3-methylphenyl)-(4-hydroxyphenyl)methanone,1,18,C14H12O4,4813.0
19889105,326.4,C21H26O3,CCCCCCC(C)C(=O)C1=C(C=C(C=C1)C2=CC=C(C=C2)O)O,1-[2-hydroxy-4-(4-hydroxyphenyl)phenyl]-2-methyloctan-1-one,1,3,C21H26O4,637874.0
19882903,290.4,C19H30O2,CCCCCCCCC(CCC)C(=O)C1=CC=C(C=C1)O,1-(4-hydroxyphenyl)-2-propyldecan-1-one,1,9,C19H30O3,51040139.0
19875161,320.4,C21H20O3,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)OC,4-[1-(4-hydroxyphenyl)-1-(4-methoxyphenyl)ethyl]phenol,1,23,C21H20O4,17782727.0
19821091,272.29,C16H16O4,CC(=O)C1=CC=C(C=C1)O.CC(=O)C1=CC=C(C=C1)O,1-(4-hydroxyphenyl)ethanone,2,54,C16H16O5,5326316.0
19801450,286.32,C17H18O4,C1=CC(=CC=C1C(CCCC(=O)O)C2=CC=C(C=C2)O)O,"5,5-bis(4-hydroxyphenyl)pentanoic acid",1,35,C17H18O5,9972142.0
19795350,258.31,C16H18O3,CC(C1=CC=C(C=C1)O)OC(C)C2=CC=C(C=C2)O,4-[1-[1-(4-hydroxyphenyl)ethoxy]ethyl]phenol,1,3,C16H18O4,146633.0
19564916,280.4,C19H20O2,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O,(E)-3-(4-tert-butylphenyl)-1-(4-hydroxyphenyl)prop-2-en-1-one,1,4,C19H20O3,12151850.0
19421216,206.28,C13H18O2,CC(C)(C)C(=O)CCC1=CC=C(C=C1)O,"1-(4-hydroxyphenyl)-4,4-dimethylpentan-3-one",1,15,C13H18O3,115619.0
19018147,268.3,C18H20O2,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,4-[2-(4-hydroxyphenyl)propan-2-yl]-2-prop-2-enylphenol,3,505,C18H20O3,130401.0
19006761,242.27,C15H14O3,C1=CC(=CC=C1CCC(=O)C2=CC=C(C=C2)O)O,"1,3-bis(4-hydroxyphenyl)propan-1-one",1,5,C15H14O4,5321855.0
18987910,194.23,C11H14O3,CCC(=O)OCCC1=CC=C(C=C1)O,2-(4-hydroxyphenyl)ethyl propanoate,3,9,C11H14O4,11042019.0
18958975,182.17,C9H10O4,COC(C1=CC=C(C=C1)O)C(=O)O,2-(4-hydroxyphenyl)-2-methoxyacetic acid,1,25,C9H10O5,22508219.0
18933970,266.29,C17H14O3,C1CC(=O)C(=C1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"2,3-bis(4-hydroxyphenyl)cyclopent-2-en-1-one",2,13,C17H14O4,128550.0
18928978,354.4,C22H26O4,C1=CC(=CC=C1C(=O)CCCCCCCCC(=O)C2=CC=C(C=C2)O)O,"1,10-bis(4-hydroxyphenyl)decane-1,10-dione",1,21,C22H26O5,70361106.0
18928977,382.5,C24H30O4,C1=CC(=CC=C1C(=O)CCCCCCCCCCC(=O)C2=CC=C(C=C2)O)O,"1,12-bis(4-hydroxyphenyl)dodecane-1,12-dione",1,13,C24H30O5,67747104.0
18766662,192.21,C11H12O3,CCC(=O)CC(=O)C1=CC=C(C=C1)O,"1-(4-hydroxyphenyl)pentane-1,3-dione",1,9,C11H12O4,69197308.0
18724158,180.2,C10H12O3,CC(=O)C(CC1=CC=C(C=C1)O)O,3-hydroxy-4-(4-hydroxyphenyl)butan-2-one,2,135,C10H12O4,97807.0
18700163,324.4,C21H24O3,CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)CC)/C2=CC=C(C=C2)O,[4-[(E)-4-(4-hydroxyphenyl)hex-3-en-3-yl]phenyl] propanoate,12,17,C21H24O4,10854643.0
18695085,272.29,C16H16O4,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OC(=O)O,[4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl] hydrogen carbonate,1,836,C16H16O5,5326316.0
18534506,284.4,C19H24O2,CCCCCC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)heptan-2-yl]phenol,1,2136,C19H24O3,10542241.0
18469720,326.3,C19H18O5,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OC(=O)/C=C/C(=O)O,(E)-4-[4-[2-(4-hydroxyphenyl)propan-2-yl]phenoxy]-4-oxobut-2-enoic acid,1,80,C19H18O6,11427833.0
18434197,206.28,C13H18O2,CC(C)CCCC(=O)C1=CC=C(C=C1)O,1-(4-hydroxyphenyl)-5-methylhexan-1-one,1,10,C13H18O3,115619.0
18371073,206.19,C11H10O4,CC(=O)/C(=C\C1=CC=C(C=C1)O)/C(=O)O,(2E)-2-[(4-hydroxyphenyl)methylidene]-3-oxobutanoic acid,1,0,C11H10O5,70504159.0
18365740,226.27,C15H14O2,C1CC1(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)cyclopropyl]phenol,1,26,C15H14O3,159243.0
18356775,182.17,C9H10O4,C1=CC(=CC=C1C(=O)C(CO)O)O,"2,3-dihydroxy-1-(4-hydroxyphenyl)propan-1-one",2,16,C9H10O5,22508219.0
18352131,298.3,C18H18O4,C1=CC(=CC=C1C(=O)CCCCC(=O)C2=CC=C(C=C2)O)O,"1,6-bis(4-hydroxyphenyl)hexane-1,6-dione",1,2866,C18H18O5,91826717.0
18178937,310.3,C19H18O4,COC1=C(C=C(C(=C1)O)CC=C)/C=C/C(=O)C2=CC=C(C=C2)O,(E)-3-(4-hydroxy-2-methoxy-5-prop-2-enylphenyl)-1-(4-hydroxyphenyl)prop-2-en-1-one,1,5,C19H18O5,11174776.0
17840182,210.18,C10H10O5,C1=CC(=CC=C1CC(C(=O)O)C(=O)O)O,2-[(4-hydroxyphenyl)methyl]propanedioic acid,3,56,C10H10O6,66660916.0
17840084,236.26,C13H16O4,CCC(=O)C(CC1=CC=C(C=C1)O)C(=O)OC,methyl 2-[(4-hydroxyphenyl)methyl]-3-oxopentanoate,1,4,C13H16O5,11651739.0
17760167,196.2,C10H12O4,C1=CC(=CC=C1CCC(C(=O)O)O)O,2-hydroxy-4-(4-hydroxyphenyl)butanoic acid,2,3,C10H12O5,4633871.0
17756842,330.3,C18H18O6,COC1=C(C(=C2C(CC(=O)OC2=C1)C3=CC=C(C=C3)O)OC)OC,"4-(4-hydroxyphenyl)-5,6,7-trimethoxy-3,4-dihydrochromen-2-one",4,0,C18H18O7,139944528.0
17751020,578.5,C27H30O14,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",3,148,C27H30O15,170853140.0
17391246,270.28,C16H14O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-hydroxyphenyl)prop-2-en-1-one,2,4,C16H14O5,44257524.0
16750074,282.3,C18H18O3,C1C[C@H]2[C@@H](C1)C3=C(C=CC=C3O[C@H]2C4=CC=C(C=C4)O)O,"(3aS,4R,9bR)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-9-ol",4,2,C18H18O4,9948187.0
16748892,254.28,C16H14O3,C1=CC(=CC=C1/C=C/C=C/C2=CC(=CC(=C2)O)O)O,"5-[(1E,3E)-4-(4-hydroxyphenyl)buta-1,3-dienyl]benzene-1,3-diol",1,0,C16H14O4,19433760.0
16748890,268.3,C18H20O2,CC(C)(C)C1=C(C=CC(=C1)/C=C/C2=CC=C(C=C2)O)O,2-tert-butyl-4-[(E)-2-(4-hydroxyphenyl)ethenyl]phenol,1,0,C18H20O3,130401.0
16745298,246.26,C14H14O4,C1=CC(=CC=C1CCC2=C(C(=C(C=C2)O)O)O)O,"4-[2-(4-hydroxyphenyl)ethyl]benzene-1,2,3-triol",2,0,C14H14O5,100615.0
16743818,218.29,C14H18O2,C[C@@H](CC(=O)C=C(C)C)C1=CC=C(C=C1)O,(6S)-6-(4-hydroxyphenyl)-2-methylhept-2-en-4-one,2,0,C14H18O3,10633446.0
16743817,354.4,C20H18O6,COC1=C(C=CC(=C1)/C=C/C(=O)OCC(=O)/C=C/C2=CC=C(C=C2)O)O,[(E)-4-(4-hydroxyphenyl)-2-oxobut-3-enyl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,2,7,C20H18O7,10429220.0
16736254,348.4,C22H20O4,COC1=CC(=CC(=C1CC2=CC=C(C=C2)O)/C=C/C3=CC=CC=C3O)O,3-[(E)-2-(2-hydroxyphenyl)ethenyl]-4-[(4-hydroxyphenyl)methyl]-5-methoxyphenol,3,0,C22H20O5,20072559.0
16736253,348.4,C22H20O4,COC1=CC(=C(C(=C1)O)CC2=CC=C(C=C2)O)/C=C/C3=CC=CC=C3O,3-[(E)-2-(2-hydroxyphenyl)ethenyl]-2-[(4-hydroxyphenyl)methyl]-5-methoxyphenol,2,0,C22H20O5,20072559.0
16736252,332.4,C22H20O3,COC1=CC(=CC(=C1CC2=CC=C(C=C2)O)/C=C/C3=CC=CC=C3)O,4-[(4-hydroxyphenyl)methyl]-3-methoxy-5-[(E)-2-phenylethenyl]phenol,2,0,C22H20O4,102067510.0
16735890,332.4,C22H20O3,COC1=CC(=C(C(=C1)O)CC2=CC=C(C=C2)O)/C=C/C3=CC=CC=C3,2-[(4-hydroxyphenyl)methyl]-5-methoxy-3-[(E)-2-phenylethenyl]phenol,2,0,C22H20O4,102067510.0
16729489,280.3,C18H16O3,CC1(C=CC2=C(O1)C=CC(=C2)C(=O)C3=CC=C(C=C3)O)C,"(2,2-dimethylchromen-6-yl)-(4-hydroxyphenyl)methanone",1,1,C18H16O4,67990809.0
16681743,440.4,C24H24O8,CC1(C(O1)CC2=C(C=CC(=C2)CC3(C(=C(C(=O)O3)O)C4=CC=C(C=C4)O)C(=O)OC)O)C,"methyl 2-[[3-[(3,3-dimethyloxiran-2-yl)methyl]-4-hydroxyphenyl]methyl]-4-hydroxy-3-(4-hydroxyphenyl)-5-oxofuran-2-carboxylate",4,2,C24H24O9,160518996.0
16681728,304.34,C17H20O5,C/C=C(/C=O)\C(CC=O)CC(=O)OCCC1=CC=C(C=C1)O,2-(4-hydroxyphenyl)ethyl (E)-4-formyl-3-(2-oxoethyl)hex-4-enoate,16,98,C17H20O6,11709532.0
16680827,258.35,C17H22O2,C1CC2(CCC1O)C=CC[C@@H]2CC3=CC=C(C=C3)O,(4R)-4-[(4-hydroxyphenyl)methyl]spiro[4.5]dec-1-en-8-ol,4,0,C17H22O3,22644486.0
16663441,308.4,C20H20O3,CC1(CCC2=C(O1)C=CC(=C2)C(=O)/C=C/C3=CC=C(C=C3)O)C,"(E)-1-(2,2-dimethyl-3,4-dihydrochromen-6-yl)-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C20H20O4,2259686.0
16656108,218.29,C14H18O2,CCCCCC(=O)/C=C/C1=CC=C(C=C1)O,(E)-1-(4-hydroxyphenyl)oct-1-en-3-one,1,0,C14H18O3,10633446.0
16408103,278.3,C18H14O3,C1C(=CC2=CC=CC=C2O1)/C=C/C(=O)C3=CC=C(C=C3)O,(E)-3-(2H-chromen-3-yl)-1-(4-hydroxyphenyl)prop-2-en-1-one,1,0,C18H14O4,12055406.0
16220717,304.34,C17H20O5,COC1=C(C(=C(C=C1C2=CC=C(C=C2)O)O)CCCO)OC,"5-(4-hydroxyphenyl)-2-(3-hydroxypropyl)-3,4-dimethoxyphenol",2,0,C17H20O6,11709532.0
16212990,324.3,C19H16O5,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)O)O.C1=CC(=CC=C1O)O,"benzene-1,4-diol;bis(4-hydroxyphenyl)methanone",1630,2,C19H16O6,10020127.0
16212671,290.4,C17H22O4,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O.C(CO)O,"ethane-1,2-diol;4-[2-(4-hydroxyphenyl)propan-2-yl]phenol",16,100,C17H22O5,169457.0
16212661,362.4,C20H26O6,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O.C=CC(=O)O.C(CO)O,"ethane-1,2-diol;4-[2-(4-hydroxyphenyl)propan-2-yl]phenol;prop-2-enoic acid",113,0,C20H26O7,10714660.0
16212643,304.4,C18H24O4,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O.C(CO)CO,"4-[2-(4-hydroxyphenyl)propan-2-yl]phenol;propane-1,3-diol",7,0,C18H24O5,10064619.0
16201914,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC5=C(C=C4)O[C@H]([C@@H]5C6=C7[C@H]([C@@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R)-4-[(2R,3R)-5-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-2-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
16150981,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@@H]([C@H](OC3=CC4=C2[C@H]([C@H](O4)C5=CC=C(C=C5)O)C6=C7[C@@H]([C@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-4-[(2S,3R,5S,6S)-5-(3,5-dihydroxyphenyl)-2,6-bis(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3,5,6-tetrahydrofuro[3,2-f][1]benzofuran-3-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
16148652,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=CC(=C3[C@@H]([C@H](OC3=C2)C4=CC=C(C=C4)O)C5=CC(=C6[C@@H]([C@H](OC6=C5)C7=CC=C(C=C7)O)C8=CC(=C9[C@@H]([C@H](OC9=C8)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)O)O)O,"5-[(2S,3S)-4-hydroxy-6-[(2S,3S)-4-hydroxy-6-[(2S,3S)-4-hydroxy-2-(4-hydroxyphenyl)-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",3,0,C56H42O13,101157338.0
16147271,906.9,C56H42O12,C1=CC(=CC=C1/C=C\C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@@H]([C@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=C9[C@H]([C@@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R)-6-hydroxy-4-[(2S,3S)-6-hydroxy-4-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
16145527,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@H](C3=C(C=C(C=C3O2)O)/C=C/C4=CC5=C(C=C4)O[C@H]([C@H]5C6=C7[C@@H]([C@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-4-[(E)-2-[(2R,3S)-3-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",5,7,C56H42O13,101157338.0
16144047,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC4=C2[C@@H]([C@H](O4)C5=CC=C(C=C5)O)C6=C7[C@H]([C@@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R)-4-[(2S,3S,5R,6R)-5-(3,5-dihydroxyphenyl)-2,6-bis(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3,5,6-tetrahydrofuro[3,2-f][1]benzofuran-3-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
16138152,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@H](C3=C(C=C(C=C3O2)O)/C=C/C4=CC5=C(C=C4)O[C@H]([C@@H]5C6=C7[C@@H]([C@H](OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3S)-4-[(E)-2-[(2R,3R)-3-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-5-yl]ethenyl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",2,0,C56H42O13,101157338.0
16133855,906.9,C56H42O12,C1=CC(=CC=C1[C@H]2[C@@H](C3=C(O2)C=CC(=C3)/C=C/C4=C5[C@H]([C@@H](OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=CC(=CC(=C7)O)O)C8=CC(=C9[C@H]([C@@H](OC9=C8)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)O,"5-[(2R,3R)-6-[(2R,3R)-5-[(E)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-4-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",4,38,C56H42O13,101157338.0
16133853,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2C(C3=C(C=C(C=C3O2)O)/C=C/C4=C(C=C(C=C4)O)[C@@H]5C(C6=C(C=C(C=C6O)O)[C@@H]7C(OC8=CC(=CC5=C78)O)C9=CC=C(C=C9)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"(1S,9S)-9-[2-[(E)-2-[(2S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]-5-hydroxyphenyl]-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,12-triol",5,0,C56H42O13,101157338.0
16131430,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@H](C3=C4[C@@H]([C@H](OC4=CC(=C3)O)C5=CC=C(C=C5)O)C6=C2C(=CC(=C6)O)O)C7=C(C=CC(=C7)/C=C/C8=C9[C@@H]([C@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)O,"(1S,8S,9R,16S)-9-[5-[(E)-2-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]-2-hydroxyphenyl]-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,12-triol",55,96,C56H42O13,101157338.0
16129868,906.9,C56H42O12,C1=CC(=CC=C1/C=C/C2=C3[C@H]([C@@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@@H]([C@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=C9[C@H]([C@@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R)-6-hydroxy-4-[(2S,3S)-6-hydroxy-4-[(2R,3R)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",7,9,C56H42O13,101157338.0
16119626,284.31,C17H16O4,C1=CC(=CC=C1CCOC(=O)/C=C/C2=CC=C(C=C2)O)O,2-(4-hydroxyphenyl)ethyl (E)-3-(4-hydroxyphenyl)prop-2-enoate,7,6,C17H16O5,7330534.0
16112789,404.6,C26H44O3,CCCCCCCCCCCCCCC[C@H](CC(=O)CCC1=CC=C(C=C1)O)O,(5R)-5-hydroxy-1-(4-hydroxyphenyl)icosan-3-one,2,0,C26H44O4,11422389.0
16109788,228.24,C14H12O3,C1=CC(=CC=C1CC2=CC(=C(C=C2)O)C=O)O,2-hydroxy-5-[(4-hydroxyphenyl)methyl]benzaldehyde,3,0,C14H12O4,4813.0
16099942,194.18,C10H10O4,CC(=O)OCC(=O)C1=CC=C(C=C1)O,[2-(4-hydroxyphenyl)-2-oxoethyl] acetate,8,12,C10H10O5,87274087.0
16099222,270.28,C16H14O4,CC1=CC(=O)/C(=C(/C=C/C2=CC=C(C=C2)O)\OC)/C1=O,"(2E)-2-[(E)-3-(4-hydroxyphenyl)-1-methoxyprop-2-enylidene]-4-methylcyclopent-4-ene-1,3-dione",1,0,C16H14O5,44257524.0
16094545,362.4,C22H18O5,C1C(OC2=C(C(=CC(=C2C1=O)O)O)CC3=CC=CC=C3)C4=CC=C(C=C4)O,"8-benzyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",2,0,C22H18O6,24179737.0
16094544,398.5,C24H30O5,CCCCCCCCCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-nonyl-2,3-dihydrochromen-4-one",1,0,C24H30O6,9866479.0
16094543,342.4,C20H22O5,CCCCCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-pentyl-2,3-dihydrochromen-4-one",1,2,C20H22O6,334781.0
16094542,286.28,C16H14O5,CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-methyl-2,3-dihydrochromen-4-one",2,2,C16H14O6,4390946.0
16094518,342.4,C20H22O5,CC(C)(C)CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"8-(2,2-dimethylpropyl)-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",1,2,C20H22O6,334781.0
16094517,328.4,C19H20O5,CC(C)CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-(2-methylpropyl)-2,3-dihydrochromen-4-one",1,2,C19H20O6,11152106.0
16094516,426.5,C26H34O5,CCCCCCCCCCCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-undecyl-2,3-dihydrochromen-4-one",1,0,C26H34O6,16038956.0
16094515,370.4,C22H26O5,CCCCCCCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"8-heptyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",1,0,C22H26O6,3086134.0
16094514,314.3,C18H18O5,CCCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-propyl-2,3-dihydrochromen-4-one",1,6,C18H18O6,637304.0
16086608,432.4,C22H24O9,C1=CC=C(C(=C1)COC(=O)/C=C/C2=CC=C(C=C2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,"[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,2,C22H24O10,69612610.0
16083184,422.5,C25H26O6,CC(=CCC(CC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)C(=C)C)C,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-8-(5-methyl-2-prop-1-en-2-ylhex-4-enyl)chromen-4-one",5,15,C25H26O7,102121475.0
16082558,382.4,C26H22O3,C1CC2(CC3=C(C2=C(C1=O)C4=CC=C(C=C4)O)C=CC(=C3)O)CC5=CC=CC=C5,"9a-benzyl-7-hydroxy-4-(4-hydroxyphenyl)-2,9-dihydro-1H-fluoren-3-one",1,2,C26H22O4,11326993.0
