Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count
102595301,612.6,C28H36O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3C(C4=C(C=CC=C4OC3C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O)O,"(2R,3R,4R,5R,6S)-2-[[(2R,3S,4S,5R,6S)-6-[[4,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,4-dihydro-2H-chromen-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",0,0
102595093,406.4,C23H18O7,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OCC4=CC=CC=C4)O)O)O,"3,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-phenylmethoxychromen-4-one",1,0
102584237,522.5,C24H26O13,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)OC)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-6,7-dimethoxy-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
102574501,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
102574500,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)O,"3-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
102574483,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,7-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]chromen-4-one",2,0
102574426,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,"7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,8-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
102574425,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O,"7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,6-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
102565358,578.6,C28H34O13,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC3C(C(C(C(O3)COC4CCC(CO4)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[3,4,5-trihydroxy-6-[(5-hydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
102565032,410.4,C22H18O8,CC1=CC(=O)OC2=C3C(CC(=O)OC3=C(C(=C12)O)C(=O)C)C4=CC(=C(C=C4)OC)O,"6-acetyl-5-hydroxy-10-(3-hydroxy-4-methoxyphenyl)-4-methyl-9,10-dihydropyrano[2,3-h]chromene-2,8-dione",0,0
102565030,556.5,C28H28O12,COC1=C(C=C(C=C1)C(CC(=O)OC)C2=C(C(=O)C(=C(C2=O)O)C(CC(=O)OC)C3=CC(=C(C=C3)OC)O)O)O,"methyl 3-[2,5-dihydroxy-4-[1-(3-hydroxy-4-methoxyphenyl)-3-methoxy-3-oxopropyl]-3,6-dioxocyclohexa-1,4-dien-1-yl]-3-(3-hydroxy-4-methoxyphenyl)propanoate",0,0
102564929,320.29,C16H16O7,CC1=CC(=C(C(=O)O1)C(CC(=O)O)C2=CC(=C(C=C2)OC)O)O,3-(3-hydroxy-4-methoxyphenyl)-3-(4-hydroxy-6-methyl-2-oxopyran-3-yl)propanoic acid,0,0
102564916,580.6,C34H28O9,COC1=CC=C(C=C1)CCOC2=CC=CC(=C2)C3CC(=O)OC4=C3C5=C(C(=C4)O)C(=O)C=C(O5)C6=CC(=C(C=C6)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-10-[3-[2-(4-methoxyphenyl)ethoxy]phenyl]-9,10-dihydropyrano[2,3-h]chromene-4,8-dione",0,0
102564866,360.4,C19H20O7,COC1=C(C=C(C=C1)C2CC(=O)OC3=CC(=C(C(=C23)OC)OC)OC)O,"4-(3-hydroxy-4-methoxyphenyl)-5,6,7-trimethoxy-3,4-dihydrochromen-2-one",0,0
102564841,408.4,C24H24O6,COC1=C(C=C(C=C1)C2CC(=O)OC3=C2C4=C(C=C3)C(=O)CC5(O4)CCCCC5)O,"10-(3-hydroxy-4-methoxyphenyl)spiro[9,10-dihydro-3H-pyrano[2,3-f]chromene-2,1'-cyclohexane]-4,8-dione",0,0
102564522,474.5,C27H22O8,COC1=C(C=C(C=C1)C2CC(=O)OC3=C2C4=C(C=C3)C(=O)/C(=C/C5=C(C(=CC=C5)OC)OC)/O4)O,"(2Z)-2-[(2,3-dimethoxyphenyl)methylidene]-9-(3-hydroxy-4-methoxyphenyl)-8,9-dihydrofuro[2,3-f]chromene-3,7-dione",0,0
102531607,298.29,C17H14O5,COC1=C(C=C(C=C1)CC2=C(C(=O)OC3=CC=CC=C32)O)O,3-hydroxy-4-[(3-hydroxy-4-methoxyphenyl)methyl]chromen-2-one,0,0
102511656,784.8,C36H48O19,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)O)OC)O)O[C@H]5[C@@H]([C@H]([C@H](CO5)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-4-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-6-[2-(4-hydroxy-3-methoxyphenyl)ethoxy]-2-(hydroxymethyl)oxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102511655,946.9,C42H58O24,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-4-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102506873,330.4,C20H26O4,C[C@H](CC1=CC(=C(C=C1)OC)O)[C@@H](C)CC2=CC(=C(C=C2)O)OC,"4-[(2S,3R)-4-(3-hydroxy-4-methoxyphenyl)-2,3-dimethylbutyl]-2-methoxyphenol",0,324
102506871,316.4,C19H24O4,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)OC)O,"4-[(2R,3S)-4-(3-hydroxy-4-methoxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",0,0
102497697,506.5,C24H26O12,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C3=C(C=C2)C(=O)C[C@H](O3)C4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[[(2S)-8-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-7-yl]oxy]oxan-2-yl]methyl acetate",0,0
102497695,464.4,C22H24O11,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(O2)C(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"(2S)-8-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
102493751,640.5,C31H28O15,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)/C=C/C5=CC(=C(C=C5)O)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0
102481037,492.4,C23H24O12,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
102477586,346.3,C18H18O7,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=CC(=C(C(=C3O2)O)OC)OC)O,"(2S)-8-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-6,7-dimethoxy-2,3-dihydrochromen-4-one",0,0
102471953,530.5,C27H30O11,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC(=C(C=C4)OC)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0
102468697,754.7,C37H38O17,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C(=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@](CO5)(COC(=O)/C=C/C6=CC=C(C=C6)O)O)O)O)O)O)OC)O,"[(3S,4R,5R)-3,4-dihydroxy-5-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[3-(3-hydroxy-4-methoxyphenyl)-5-methoxy-4-oxochromen-7-yl]oxyoxan-2-yl]methoxy]oxolan-3-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0
102466956,448.4,C21H20O11,COC1=C(C=C(C=C1)C[C@@]([C@@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)(C(=O)O)O)O,"(2R,3S)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2-hydroxy-2-[(3-hydroxy-4-methoxyphenyl)methyl]butanedioic acid",0,0
102461089,616.8,C39H52O6,CC(=CC[C@@H]1C[C@]2(C(=O)C(=C(C3=CC(=C(C=C3)OC)O)O)C(=O)[C@](C2=O)(C1(C)C)CC=C(C)C)C[C@@H](CC=C(C)C)C(=C)C)C,"(1R,5S,7R)-3-[hydroxy-(3-hydroxy-4-methoxyphenyl)methylidene]-6,6-dimethyl-5,7-bis(3-methylbut-2-enyl)-1-[(2R)-5-methyl-2-prop-1-en-2-ylhex-4-enyl]bicyclo[3.3.1]nonane-2,4,9-trione",0,0
102461088,616.8,C39H52O6,CC(=CC[C@@H]1C[C@]2(C(=O)C(=C(C3=CC(=C(C=C3)OC)O)O)C(=O)[C@](C2=O)(C1(C)C)CC=C(C)C)C[C@@H](CCC(=C)C)C(=C)C)C,"(1R,5S,7R)-3-[hydroxy-(3-hydroxy-4-methoxyphenyl)methylidene]-6,6-dimethyl-5,7-bis(3-methylbut-2-enyl)-1-[(2R)-5-methyl-2-prop-1-en-2-ylhex-5-enyl]bicyclo[3.3.1]nonane-2,4,9-trione",0,0
102456345,258.269,C15H14O4,COC1=C(C=C(C=C1)COC(=O)C2=CC=CC=C2)O,(3-hydroxy-4-methoxyphenyl)methyl benzoate,0,2
102451414,214.21,C10H14O5,COC1=C(C=C(C=C1)C(C(CO)O)O)O,"1-(3-hydroxy-4-methoxyphenyl)propane-1,2,3-triol",0,0
102446399,772.7,C34H44O20,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O,"(2S)-7-[(2S,3R,4R,5S,6R)-3,4-dihydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",0,0
102444026,464.4,C22H24O11,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)OC)O)O)O)O,"(2R,3R)-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
102442112,520.5,C26H32O11,CC(=C[C@H]1C/C(=C/CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)OC)O)O)O)O)/C(=O)O1)C,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(2Z)-2-[(5R)-5-(2-methylprop-1-enyl)-2-oxooxolan-3-ylidene]ethoxy]oxan-2-yl]methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102442107,520.5,C26H32O11,CC(=C[C@@H]1C/C(=C/CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)OC)O)O)O)O)/C(=O)O1)C,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(2Z)-2-[(5S)-5-(2-methylprop-1-enyl)-2-oxooxolan-3-ylidene]ethoxy]oxan-2-yl]methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102421254,466.4,C22H26O11,COC1=C(C=C(C=C1)CCC(=O)C2=C(C=C(C(=C2O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,"3-(3-hydroxy-4-methoxyphenyl)-1-[2,4,6-trihydroxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]propan-1-one",0,1
102412649,418.6,C26H42O4,CCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC(=C(C=C1)OC)O,hexadecyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate,0,0
102403045,656.5,C31H28O16,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)/C=C/C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[3,5,6-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0
102402414,654.6,C29H34O17,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O,"5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",3,0
102402334,654.5,C28H30O18,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)O)O,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[3-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-7-yl]oxyoxane-2-carboxylic acid",0,0
102402331,654.5,C31H26O16,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O,"(2S,3S,4R,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-3-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxyoxane-2-carboxylic acid",0,0
102398706,328.3,C18H16O6,COC1=C(C=C(C=C1)CCC2=CC(=O)C3=C(O2)C4C(O4)C5C3O5)O,"10-[2-(3-hydroxy-4-methoxyphenyl)ethyl]-3,6,9-trioxatetracyclo[6.4.0.02,4.05,7]dodeca-1(8),10-dien-12-one",0,0
102362807,462.4,C22H22O11,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)OC)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0
102358401,376.4,C23H20O5,CC(C)C1=C(C2=C(O1)C=C3C(=C2)C=CC(=O)O3)/C=C\C4=CC(=C(C=C4)OC)O,"3-[(Z)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2-propan-2-ylfuro[3,2-g]chromen-7-one",0,0
102358400,392.4,C23H20O6,CC(C)C1(C(=O)C2=C(O1)C=C3C(=C2)C=CC(=O)O3)/C=C\C4=CC(=C(C=C4)OC)O,"2-[(Z)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2-propan-2-ylfuro[3,2-g]chromene-3,7-dione",0,0
102344868,346.3,C18H18O7,COC1=C(C=C(C=C1)CCC2=CC(=O)C3=C(O2)[C@H]([C@@H]([C@H]4[C@@H]3O4)O)O)O,"(1aS,2S,3S,7bR)-2,3-dihydroxy-5-[2-(3-hydroxy-4-methoxyphenyl)ethyl]-1a,2,3,7b-tetrahydrooxireno[2,3-f]chromen-7-one",0,0
102343218,786.7,C34H42O21,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC(=C(C=C6)OC)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
102341709,330.3,C18H18O6,CC1=C(C2=C(C=C1O)OC[C@@H](C2=O)CC3=CC(=C(C=C3)OC)O)O,"(3S)-5,7-dihydroxy-3-[(3-hydroxy-4-methoxyphenyl)methyl]-6-methyl-2,3-dihydrochromen-4-one",0,0
102338715,552.5,C28H24O12,COC1=C(C=C(C=C1)/C=C(/C(=O)O)\OC2=C(C=C(C=C2)/C=C/C(=O)O[C@H](CC3=CC(=C(C=C3)O)O)C(=O)O)O)O,"(2R)-2-[(E)-3-[4-[(Z)-1-carboxy-2-(3-hydroxy-4-methoxyphenyl)ethenoxy]-3-hydroxyphenyl]prop-2-enoyl]oxy-3-(3,4-dihydroxyphenyl)propanoic acid",0,0
102337594,856.8,C39H52O21,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)OC(=O)C)O)O,"[(2R,3R,4R,5R,6R)-4-[(2S,3R,4S,5S,6R)-3-acetyloxy-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102317864,318.4,C18H22O5,C[C@@H]([C@H](C1=CC=C(C=C1)OC)C(C2=CC(=C(C=C2)OC)O)O)O,"(2S,3S)-1-(3-hydroxy-4-methoxyphenyl)-2-(4-methoxyphenyl)butane-1,3-diol",2,0
102317163,624.5,C28H32O16,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",3,0
102317161,478.4,C22H22O12,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
102316658,756.7,C34H44O19,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O,"(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",3,0
102316536,520.7,C32H40O6,C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3(C1=CC[C@H]2O)C)OC(=O)/C=C/C5=CC(=C(C=C5)OC)O)(C)C)C,"[(5R,7R,8R,9R,10R,13R,17R)-17-hydroxy-4,4,8,10,13-pentamethyl-3-oxo-5,6,7,9,11,12,16,17-octahydrocyclopenta[a]phenanthren-7-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
102316528,830.8,C37H50O21,COC1=C(C=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0,0
102316527,830.8,C37H50O21,COC1=C(C=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)O)OC)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]oxan-2-yl]methyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0,0
